dataset,split,class,media_type,extension,relative_path,note
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_66860.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_66880.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_66892.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_66904.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_66940.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_66952.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_66964.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_66976.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_67036.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_67054.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_67056.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_67067.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_67078.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_67118_2.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_67121.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_67125.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_67137.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_67197.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_67209.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_67218.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_67270.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_67294.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_67310_2.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_67326.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_69373.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_69390.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_69410.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_69430.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_69450.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_69462.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_69478.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_69498.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_69514.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_69522.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_69534.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_69542.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_69550.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_69562.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_69574.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_69586.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_69598.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_69614.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_69630.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_69650.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_69686.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_69714.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_69762.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_69790.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_69818.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_69846.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_69878.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_69910.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_69938.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_69966.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_70002.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_70098.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_70129.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_70145.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_70165.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_70181.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_70197.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_70213.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_70233.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_70249.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_70265.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_70369.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_70389.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_70409.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_70429.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_70445.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_70493.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_70509.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_70529.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_70549.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_70569.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_70581.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_70605.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_70625.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_70693.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_70717.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_70737.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_70753.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_70798.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_70805.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_70821.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_70837.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_70853.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_70905.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_70921.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_70937.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_70949.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_71013.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_71033.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_9642_jpg.rf.95bf5dc7d87d8b24a907c5479fb63cb2.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_9650_jpg.rf.60e1f5db5e3931b4d83e99aa60e21f27.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_9659_jpg.rf.4eebd4cced9f8c2b9181e58ad38516fd.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_9683_jpg.rf.140ed88763371db405e83cc564018a03.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_9703_jpg.rf.45a0490a2190882a632a674778b44ee4.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_9719_jpg.rf.fda5691e486171ff9bd3cb7ad99f4b85.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_97239.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_97259.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_97349.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_97371.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_97431.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_9747_jpg.rf.aed031594009a09e9c79036b51d17456.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_97541.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_97571.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_97716.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_9779_jpg.rf.9bf06457c84c9a5570f73b50dc73e80e.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_97836.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_97847.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_97860.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_97896.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_9795_jpg.rf.336f3b67d75895a706f2891d1c564c1c.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_97960.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_97980.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_98020.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_98080.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_98108.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_9811_jpg.rf.4f7c86444e24e760b7911d0564f09ec4.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_98208.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_98236.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_98264.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_98292.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_98415.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_98455.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_98479.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_98627.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_98647.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,Y,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\Y\frame_98671.jpg,
